Genotype ID,Planting date,# seeds planted,#Final Plants,Exudates collection date,Exudates collection Method,Analysis LC-MS Amino Acids,Analysis GC-MS ,"Plant health notes. Planting/Growth chamber (G) Good (B) Bad. IF EMPTY, NN",Final result.  G(Good) B (Bad),Notes,More notes,Root Weight Taken Date,Number of Plants,Rep1_DIA_STM,Rep1_AREA,Rep1_AVG_DENSITY,Rep1_TD_AVG,Rep1_SKL_DEPTH,Rep1_RTP_COUNT,Rep1_Rootlength (cm),Angle,Number of Plants,Rep2_DIA_STM,Rep2_AREA,Rep2_AVG_DENSITY,Rep2_TD_AVG,Rep2_SKL_DEPTH,Rep2_RTP_COUNT,Rep2_Rootlength (cm),Angle,Dry shoot weight (mg),Root weight (g),Fresh shoot weight (g),Water content (g),Actual Height_I,Actual Height_II,Leaf angle-2_I,Leaf angle-3_I,Leaf angle-2_II,Leaf angle-3_II,Number of Plants          (Blank = 2),Number of leaves_I,Number of Leaves_II,Leaf Area cm^2,"Adjusted contrast 
(Control = Orange)",Leaf Area cm^2 (after adjustment),Number of Plants          (Blank = 2),Leaf Area cm^2/plant,Date AA/OA Data Received,LCMS/GCMS ID,GABA,His,Ile,Leu,Lys,Phe,Pro,Trp,Tyr,Val,FUM,MAL,SUC,CIT,LAC
98,9/3/17,2,2,9/16/17,BG-CaCl2,Complete,Complete, ? One smaller,G,,,9/16/17,2,11.7368,41.6636,0.411515,0.0270848,24.5388,293,23,,2,11.9181,26.9074,0.97705,0.0265115,18.1952,209,17,,332.1,3.2,3.95,3.6179,33.4,24.8,,,,,2,4,4,78.27,,78.27,2,39.135,113017,172,30.0969035,39.16365239,26.98181908,21.12982062,132.5821023,18.94144163,2.812805259,8.435061846,47.00025498,28.2044401,0,0,7.736581175,,
99,9/3/17,2,2,9/16/17,BG-CaCl2,Complete,Complete,G,G,,,9/16/17,2,14.2401,91.6555,0.471842,0.0270256,23.7203,512,29,,2,14.1435,78.628,0.701398,0.0270017,22.5948,408,22,,770.8,8.55,8.21,7.4392,27.9,32.7,,,,,2,6,5,88.65,,88.65,2,44.325,113017,173,32.23221897,55.89343086,45.31066405,19.58849734,188.4376929,20.60178119,7.385440224,9.314005105,63.23303902,39.14506881,0,0,0,,
100,9/3/17,2,2,9/16/17,BG-CaCl2,Complete,Complete,G,G,,,9/16/17,2,13.3497,50.6321,0.691081,0.0295083,21.2818,292,18,,2,16.3925,70.9593,0.662096,0.0287253,23.7203,445,26,,722.5,7.4,6.3,5.5775,30.5,22.2,,,,,2,5,4,33.89,25.56,33.89,2,16.945,113017,174,177.5579878,430.8870241,342.7488829,230.5762916,524.8798296,203.5739085,30.54034495,86.33467577,340.0527626,276.1234353,0,0,10.08434506,,
102,9/3/17,2,2,9/16/17,BG-CaCl2,Complete,Complete,G,G,,,9/16/17,2,12.1677,48.1907,0.867557,0.0298757,23.9761,274,22,,2,12.1477,57.3671,0.995383,0.0295912,24.7861,310,22.5,,434.3,5.2,5.47,5.0357,32,28.2,,,,,2,4,3,47.05,,47.05,2,23.525,113017,175,52.00600963,50.51184312,72.97898226,40.21351606,470.8574014,23.1133866,7.199040917,11.51810786,119.6100112,82.3408381,0,0,12.81142378,,
104,9/3/17,2,2,9/16/17,BG-CaCl2,Complete,Complete,G,G,,,9/16/17,1,9.38567,64.7564,0.347274,0.0263764,23.4645,402,29,,1,12.6845,66.8296,0.446987,0.026227,23.456,436,,,336.9,2.5,3.97,3.6331,42.9,,,,,,1,5,,49.11,,49.11,1,49.11,113017,176,33.50949106,13.6902637,16.20817145,10.04372777,52.81744599,9.300286893,2.969500346,2.777826338,16.71211179,11.86468138,0,0,6.242905236,,
109,9/3/17,2,2,9/16/17,BG-CaCl2,Complete,Complete, ? One smaller,G,,,9/16/17,2,13.0775,27.1155,1.26519,0.0266484,13.8383,167,11.5,,2,10.4489,10.9568,0.378542,0.0273028,10.9137,82,10,,347.2,1.9,3.21,2.8628,21.2,36.1,,,,,2,4,4,41.62,,41.62,2,20.81,113017,177,33.62940391,28.72986491,74.15801304,32.57852198,136.2135663,26.89215323,5.816142843,5.380430681,49.48512064,49.8381936,0,0,9.030551618,,
111,9/3/17,2,2,9/16/17,BG-CaCl2,Complete,Complete,G,G,,,9/16/17,2,12.49,49.513,0.564988,0.0276027,17.8115,260,16,,2,10.8464,20.3825,1.09734,0.0231691,22.2026,190,18,,434.4,3.4,5.14,4.7056,27.3,40.3,,,,,2,4,4,46.78,30.16,46.78,2,23.39,113017,178,35.79842911,61.78875453,70.16434914,41.47478729,667.0216961,32.72680293,3.832629513,11.90819936,91.93989781,60.18446935,0,0,1.401411828,,
112,9/3/17,2,2,9/16/17,BG-CaCl2,Complete,Complete,G,G,,,9/16/17,2,12.49,53.1166,0.35588,0.0248601,22.0833,320,19,,2,14.4713,37.9622,0.472644,0.0234187,24.9225,327,22,,351,4.4,4.97,4.619,30.5,30.2,,,,,2,5,5,68.07,,68.07,2,34.035,113017,179,28.10212571,34.00094819,36.48352643,20.20152891,208.0771511,19.30413133,3.349873025,6.490927877,28.45019061,27.32747453,0,0,1.203968689,,
120,9/3/17,2,2,9/16/17,BG-CaCl2,Complete,Complete,G,G,,,9/16/17,2,12.6213,25.3175,1.14568,0.0277724,11.4424,149,11,,2,17.1803,39.4322,0.573446,0.0270104,16.7116,243,16,,410.3,3.8,3.7,3.2897,14.6,14,,,,,2,5,5,39.08,,39.08,2,19.54,113017,180,55.25427967,44.88829708,23.1869659,14.6894014,171.4518995,17.27428307,6.32930802,5.005785132,54.54282209,35.95966191,0,0,8.643533853,,
123,9/18/17,2,2,10/1/17,BG-CaCl2,Complete,Complete,G,G,,,10/1/17,2,13.4164,53.1572,0.63765,0.0297557,23.7459,318,20.5,,2,14.5796,64.0263,0.625022,0.0271819,25.3318,325,22.5,,705.9,6.02,6.05,5.3441,22.3,23.9,,,,,2,4,4,34.95,,34.95,2,17.475,113017,182,49.67450092,114.1676514,38.62564749,20.72957485,164.5394387,15.02813551,9.215335679,3.958295657,59.68860055,51.91434789,0,0,1.321502015,,
128,9/18/17,2,2,10/1/17,BG-CaCl2,Complete,Complete,G,G,,,10/1/17,2,14.4779,38.2172,0.56672,0.025462,19.4998,257,18.5,,2,9.79796,24.8429,1.51304,0.0271951,21.188,158,16,,449.1,3.4,3.3,2.8509,20.6,18.6,,,,,2,3,4,32.29,,32.29,2,16.145,113017,184,43.14746963,143.1777732,32.43110054,61.56034086,234.2806813,18.8755719,8.534140952,13.65984149,275.1021666,122.735308,0,0,0.659482931,,
130,9/18/17,2,2,10/1/17,BG-CaCl2,Complete,Complete,DROUGHT STRESS,G,,,10/1/17,2,12.8062,34.1295,1.39106,0.028956,17.3767,164,14,,2,13.6926,51.6676,0.355544,0.0269045,21.8786,265,20,,677,4.89,5.19,4.513,22.1,25,,,,,2,4,4,26.6,,26.6,2,13.3,113017,185,55.1467198,81.9077237,34.8113648,43.89434205,238.5837619,14.62637609,8.421215188,7.019581069,78.4994663,83.09362942,0,0,2.372286479,,
134,9/18/17,2,2,10/1/17,BG-CaCl2,Complete,Complete,BURN TIPS MINIMAL,G,,,10/1/17,2,12.2009,51.8246,0.594466,0.0251188,24.4877,319,25,,2,12.9283,30.7616,0.505561,0.0252277,23.2514,207,22,,346.4,3.85,3.9,3.5536,14.7,22.5,,,,,2,4,4,33.75,,33.75,2,16.875,113017,186,50.9864616,171.7094667,140.3977518,135.1515313,182.2870649,69.47712714,3.750675524,19.30795477,129.6437617,204.0359696,0,0,9.979980053,,
139,9/18/17,2,1,10/1/17,BG-CaCl2,Complete,Complete,G,G,,,10/1/17,1,12.0415,49.0489,1.14115,0.0232358,24.6838,379,22,,1,,,,,,,,,222.9,2.4,2.55,2.3271,20.1,,,,,,1,4,,20.21,,20.21,1,20.21,113017,187,30.73726315,22.54744058,27.23041677,14.91128392,104.2104004,8.828814094,3.042901637,2.336604055,15.42912661,19.44566052,0,0,0.729762621,,
141,9/18/17,2,2,10/1/17,BG-CaCl2,Complete,Complete,G,G,,,10/1/17,2,14.9666,101.718,1.07724,0.028604,25.0675,533,21,,2,13.4428,68.3055,0.783783,0.0280357,24.59,429,22,,725.4,8.75,8.54,7.8146,20.4,19.6,,,,,2,5,4,40.45,41.15,41.15,2,20.225,113017,188,32.4401123,90.38377452,45.03568174,20.70444809,238.059402,16.62757518,4.85399095,5.920742984,48.59046878,30.61980709,0,0,0.96265432,,
145,9/18/17,2,2,10/1/17,BG-CaCl2,Complete,Complete,G,G,,,10/1/17,2,12.8986,58.3835,0.925264,0.0287094,24.0017,336,22,,2,13.8353,60.3827,1.02432,0.030271,23.132,225,20.5,,517.2,6.6,5.52,5.0028,29.5,34.3,,,,,2,4,4,70.62,,70.62,2,35.31,113017,189,30.60320655,20.87130302,14.50086224,7.52574899,81.75204144,7.534550025,2.552224096,1.841655627,11.5513015,5.555244119,0,0,1.127720615,,
152,9/18/17,2,2,10/1/17,BG-CaCl2,Complete,Complete,G,G,,,10/1/17,2,13.0596,49.3173,0.585529,0.0276793,24.8287,348,23,,2,15.3744,51.07,0.801723,0.027238,24.8032,393,26,,401.5,4.72,4.59,4.1885,,,,,,,,,,38.54,,38.54,,,113017,191,127.3760033,305.2876225,91.55951424,68.23267959,255.3180472,64.50539749,87.96545011,18.82979721,73.96320884,105.6599393,0,0,7.97579324,,
158,9/18/17,,1,10/1/17,BG-CaCl2,Complete,Complete,?Fungi,G,,,10/1/17,1,11.8322,47.2055,0.897746,0.0254067,24.0528,327,20,,1,,,,,,,,,214.1,1.64,2.34,2.1259,20.6,,,,,,1,4,,13.51,19.02,19.02,1,13.51,113017,192,113.6994132,2685.019907,2118.238707,799.0012546,2456.168433,2869.012909,1033.021936,416.946181,3742.767362,856.8788495,0,0,1.755463248,,
160,9/18/17,2,2,10/1/17,BG-CaCl2,Complete,Complete,?Fungi,G,,,10/1/17,2,11.3054,12.4538,1.2677,0.0250648,14.7847,158,12.5,,2,12.5552,31.6872,1.20994,0.0262537,19.9772,288,14,,326.8,2.5,2.97,2.6432,15.9,19.9,,,,,2,4,4,24.6,17.97,24.6,2,12.3,113017,193,64.51500479,87.0297871,33.19759292,21.49286251,84.42062363,11.11234691,5.973415431,3.433537499,30.16283712,40.30038022,0,0,1.420707283,,
155,9/18/17,2,2,10/1/17,BG-CaCl2,Complete,Complete,G,G,,,10/1/17,2,10.5183,24.6674,0.545437,0.0285876,12.5678,104,11,,2,15.0471,16.8884,0.373895,0.0306235,14.1623,101,12.5,,172.5,2.2,1.72,1.5475,14.7,12.2,,,,,2,3,4,25.7,,25.7,2,12.85,113017,196,36.67622659,19.55785823,44.76427211,21.22489164,83.26108587,19.53180063,11.83128558,3.595068333,64.39132331,20.36895254,0,0,0.867616597,,
125,9/19/17,1,2,10/3/17,BG-CaCl2,Complete,Complete,G,G,,,10/3/17,2,13.5791,46.8534,0.818048,0.0282731,23.6777,312,22,,2,13.5902,44.0295,0.906137,0.0274957,23.0297,290,22,,571.9,6.22,5.93,5.3581,17.3,25.7,,,,,2,5,6,56.93,,56.93,2,28.465,113017,198,15.13235827,5.973408115,8.149024033,3.636218697,15.27290189,4.685713829,1.064633363,1.664793182,6.235254349,9.202404389,0,0,3.175124173,,
126,9/19/17,2,2,10/3/17,BG-CaCl2,Complete,Complete,G,G,,,10/3/17,2,15.2327,68.1441,1.58488,0.0282716,25.3318,547,30,,2,15.2145,67.9239,1.43063,0.0285935,24.9566,370,22,,823.5,6.8,7.52,6.6965,21.8,21.5,,,,,2,4,6,95.22,,95.22,2,47.61,113017,199,31.89349626,10.29880015,15.19893978,7.557041524,29.42731118,9.152229458,2.650079053,2.770258068,30.69091355,14.45665747,0,0,6.021427856,,
131,9/19/17,2,2,10/3/17,BG-CaCl2,Complete,Complete,ONE PLANT MORE PURPLE/RED THAN THE OTHER,G,,,10/3/17,2,13.4576,57.578,1.05807,0.0284658,23.4304,378,21,,2,12.0208,57.1307,1.00916,0.0279494,25.0419,402,25,,608.3,5.6,6.26,5.6517,17.4,17.9,,,,,2,5,5,41.63,,41.63,2,20.815,113017,200,45.89510561,72.53574007,32.0561274,18.04745604,46.88029247,26.16969794,69.20924513,7.963785606,49.19549372,37.35392458,0,0,7.162192686,,
137,9/19/17,2,2,10/3/17,BG-CaCl2,Complete,Complete,G,G,,,10/3/17,2,13.1852,40.9074,0.452625,0.0276983,19.2781,219,19,,2,12.8139,42.0965,0.754057,0.0276299,21.5461,189,19,,474.5,4.6,3.77,3.2955,26,25.6,,,,,2,5,5,42.67,,42.67,2,21.335,113017,201,34.16528709,12.09304278,23.94342652,11.71147948,49.72243414,14.95724567,2.299552097,4.505189447,25.73090242,24.78507289,0,0,9.48098105,,
140,9/19/17,2,2,10/3/17,BG-CaCl2,Complete,Complete,G,G,,,10/3/17,2,12.8062,69.7407,1.10734,0.0284845,25.0845,259,27,,2,16.067,55.1298,0.836976,0.0286104,24.752,236,21,,468.3,6.2,4.99,4.5217,18.5,20.8,,,,,2,5,5,36.64,,36.64,2,18.32,113017,202,101.2617838,327.7226007,194.4160242,208.472815,338.684181,263.4196196,12.16908091,90.70360593,292.4569343,345.1650855,0,0,6.789158,,
147,9/19/17,2,2,10/3/17,BG-CaCl2,Complete,Complete,G,G,,,10/3/17,2,15.2315,85.555,0.918319,0.0261507,19.5424,468,18,,2,12.3288,58.7806,0.890853,0.0287906,23.4816,256,20,,807,7.92,10.33,9.523,26.8,25.1,,,,,2,5,4,67.51,,67.51,2,33.755,113017,205,52.57812644,78.78835001,45.43748582,47.38215806,47.22356988,40.27272492,6.6393352,14.8806494,78.63584954,87.7911507,0,0,0,,
149,9/19/17,2,2,10/3/17,BG-CaCl2,Complete,Complete,B,G,,,10/3/17,2,9.1233,27.0534,0.234281,0.0269126,17.8371,187,13,,2,13.4181,71.8957,0.560747,0.0277566,22.322,315,20.5,,423.1,5.47,3.75,3.3269,23.1,29.1,,,,,2,3,4,33.23,,33.23,2,16.615,113017,206,134.5005492,460.4256758,129.2286899,87.9847106,198.9365552,78.51946848,435.1399264,31.04854069,166.4153258,176.6622925,0,0,7.631228086,,
150,9/19/17,2,2,10/3/17,BG-CaCl2,Complete,Complete,G,G,,,10/3/17,2,15.3667,55.5269,0.871929,0.025211,25.1442,418,24,,2,15.8665,67.3777,0.664653,0.0270222,24.7094,404,23.5,,913,6,7.45,6.537,34.6,34.9,,,,,2,4,4,88.44,,88.44,2,44.22,113017,207,33.53942557,12.98018137,29.39755723,11.68736666,57.29690576,31.77152591,3.724289732,6.721214709,20.01545677,36.41380752,0,0,7.086834856,,
151,9/19/17,,1,10/3/17,BG-CaCl2,Complete,Complete,G,G,,,10/3/17,1,15.7367,59.3106,0.896171,0.0246486,22.7313,331,23,,1,,,,,,,,,296.6,2.74,2.97,2.6734,23,,,,,,1,5,,32.14,,32.14,1,32.14,113017,208,88.42005129,609.6583764,121.3391057,52.26471828,130.9125307,111.7216958,1095.976756,27.96788159,194.1815273,151.3636735,0,0,6.75041798,,
153,9/19/17,2,2,10/3/17,BG-CaCl2,Complete,Complete,G,G,,,10/3/17,2,14.9379,81.015,0.549345,0.0269847,24.7946,488,21.5,,2,15.1043,70.5489,1.33426,0.0288435,24.8799,398,23.5,,972.9,9.15,12.61,11.6371,29.7,24.9,,,,,2,5,5,68.41,,68.41,2,34.205,113017,209,40.21076809,11.05593717,9.952842782,4.474741831,35.14517433,7.748811665,2.640561791,2.352495205,14.57841497,4.03515022,0,0,1.827682855,,
159,9/19/17,2,2,10/3/17,BG-CaCl2,Complete,Complete,B,G,,,10/3/17,2,13.2682,89.8725,0.3538,0.0285413,24.59,519,29,,2,14.9535,107.032,1.64172,0.0282334,24.6241,520,28,,537.2,9.08,7.03,6.4928,27.3,27.5,,,,,2,5,5,50.45,,50.45,2,25.225,113017,210,18.22918461,7.250195852,622.0391415,83.42237923,33.64145452,467.1976843,28.90394804,22.12576419,462.9841705,112.3987917,0,0,3.629428928,,
rthm3,9/19/17,2,2,10/3/17,BG-CaCl2,Complete,No GCMS,,G,,,10/3/17,2,14.2883,19.0074,0.215341,0.0276677,20.6167,120,18,,2,13.122,42.6553,0.306794,0.0285546,20.6679,193,19,,323.7,3.02,3.01,2.6863,15.7,12.6,,,,,2,4,4,19.37,11.13,19.37,2,9.685,113017,212,69.90825307,887.6814184,136.1434564,111.8074363,258.992018,233.743873,125.2604828,72.40790713,289.2408049,182.5789803,0,0,10.05585331,,
165,10/7/17,2,2,10/20/17,BG-CaCl2,Complete,Complete, ? Yellow strips between veins,G,,,10/20/17,2,13.7546,45.9251,0.561888,0.0248336,22.5266,356,22,,2,13.3898,46.8193,0.742988,0.0267656,24.1381,307,20.5,,413.6,3.8,6.58,6.1664,22.3,31.4,,,,,2,4,5,91.45,,91.45,2,45.725,113017,215,39.12784276,14.92526922,20.42007432,12.08723366,67.23589566,7.566540294,2.737248922,2.108117996,15.10983485,16.32967476,0,0,6.449552153,,
166,10/7/17,2,2,10/20/17,BG-CaCl2,Complete,Complete, ? Yellow strips between veins / BURN TIPS MINIMAL,G,,,10/20/17,2,14.3266,35.1967,0.967412,0.0261501,24.9225,296,25,,2,13.8217,59.3668,0.334441,0.0247075,24.8202,396,26.5,,526.8,4.9,5.81,5.2832,29.3,27.5,,,,,2,5,6,65.97,,65.97,2,32.985,113017,216,166.7870069,219.670925,266.5245118,192.3201549,371.1342743,163.2153432,3.616349227,55.08506852,234.8558533,329.9639484,0,0,6.742645399,,
176,10/7/17,2,2,10/20/17,BG-CaCl2,Complete,Complete,G,G,,,10/20/17,2,10.9696,59.9999,0.531555,0.0261997,24.7435,367,27.5,,2,12.9688,40.8216,0.746068,0.0266088,25.2551,267,28,,452.8,4.56,5.81,5.3572,40.9,29,,,,,2,5,5,87.19,,87.19,2,43.595,113017,218,44.65286046,11.59672638,12.23672217,8.483072483,41.53157532,7.296488687,1.870935193,2.005919635,10.32416842,12.60277604,0,0,8.118634567,,
181,10/7/17,2,2,10/20/17,BG-CaCl2,Complete,Complete,G,G,,,10/20/17,2,15.5454,39.5817,1.57569,0.0305511,23.2343,201,22,,2,12.331,33.9986,0.729255,0.027336,18.1014,133,18,,563.2,4.48,6.45,5.8868,24.4,24,,,,,2,5,4,57.89,,57.89,2,28.945,113017,219,72.51238088,41.99738605,55.35480627,44.30065265,230.5790774,19.16317122,6.249586187,5.520997797,49.17425815,46.34140717,0,0,0,,
186,10/7/17,2,2,10/20/17,BG-CaCl2,Complete,Complete,G,G,,,10/20/17,2,13.1166,39.343,1.35567,0.0279817,23.1064,247,19.5,,2,10.7025,34.5833,0.622275,0.0293539,15.3474,154,14.5,,302.6,3.54,3.04,2.7374,21.7,18.2,,,,,2,4,4,32.34,,32.34,2,16.17,113017,221,38.99675967,53.29244052,82.87220709,42.84712124,232.4651455,23.16697854,5.640331699,8.466800139,57.67387633,22.4849244,0,0,0,,
196,10/7/17,2,2,10/20/17,BG-CaCl2,Complete,Complete,G,G,,,10/20/17,2,9.5506,40.2347,0.275256,0.0248942,25.3403,346,27,,2,14.7769,22.4449,0.560016,0.0239459,22.1259,178,19.5,,404.7,3.4,3.94,3.5353,26.7,24.8,,,,,2,4,4,53.89,,53.89,2,26.945,113017,224,49.40510217,19.12600257,37.29789086,17.84937043,79.53307307,9.293658163,2.264685904,2.925656952,20.27961654,37.60026341,0,0,0,,
199,10/7/17,2,2,10/20/17,BG-CaCl2,Complete,Complete, ? Yellow strips between veins,G,,,10/20/17,2,13.3564,49.6239,0.815249,0.0292029,18.3317,185,14.5,,2,11.193,30.6144,0.717074,0.0286211,20.1222,139,15,,342.9,4.4,4.37,4.0271,28.2,26.3,,,,,2,4,4,64.76,,64.76,2,32.38,113017,225,38.29024644,24.04730201,20.83735335,12.00940734,69.10427705,11.96168924,3.461340323,3.991955232,20.78200958,14.94834783,0,0,5.554703437,,
203,10/7/17,2,2,10/20/17,BG-CaCl2,Complete,Complete,G,G,,,10/20/17,2,14.4235,64.0422,1.04536,0.0248046,25.3233,406,25,,2,14.5381,48.9473,0.561925,0.0269612,24.5388,352,23,,647.4,5.18,7.63,6.9826,25.2,21.3,,,,,2,5,4,71.12,,71.12,2,35.56,113017,227,37.29008177,44.68325756,50.91241653,41.63600165,179.1610978,12.79303232,5.157267511,5.000031755,36.14154311,40.56202011,0,0,0,,
168,10/9/17,2,2,10/23/17,BG-CaCl2,Complete,Complete, ? Yellow strips between veins,G,,,10/23/17,2,14.8629,40.9717,0.313029,0.0293669,22.6886,266,15,,2,11.3686,50.9395,0.305495,0.0272395,24.3939,231,17.5,,644,6.23,6.47,5.826,24.3,17.1,,,,,2,5,4,47.44,29.14,47.44,2,23.72,113017,232,52.32259236,49.08685305,160.3239003,94.54714715,95.72296793,91.81275472,4.324845687,24.43733111,124.2040831,153.3406833,0,0,0,,
174,10/9/17,2,2,10/23/17,BG-CaCl2,Complete,Complete,?Fungi,G,,,10/23/17,2,14.4182,59.0581,0.246973,0.0267689,24.5388,375,25,,2,12.6669,61.7887,0.301312,0.0257089,24.7946,408,27,,604,4.31,5.55,4.946,31.2,34.5,,,,,2,4,5,67.4,,67.4,2,33.7,113017,235,60.26690209,54.18740483,35.19181688,21.31257055,91.93854518,17.7833222,6.085041693,6.498021787,31.27388665,28.30069719,0,0,10.70062654,,
178,10/9/17,1,1,10/23/17,BG-CaCl2,Complete,Complete,G,G,,,10/23/17,1,11.0208,31.5368,0.276873,0.0271256,18.1952,194,16,,1,,,,,,,,,122.9,1.25,1.09,0.9671,17.9,,,,,,1,4,,19.67,,19.67,1,19.67,113017,237,46.86846041,34.65613948,18.10323837,19.72157949,57.93557602,14.46743843,4.39191368,5.900302989,18.73562806,18.64413991,0,0,0,,
180,10/9/17,2,2,10/23/17,BG-CaCl2,Complete,Complete,G,G,,,10/23/17,2,14.8751,31.6602,0.31131,0.027436,21.9554,193,18,,2,14.7819,31.4345,0.316475,0.0276145,21.9468,194,21,,507.6,2.76,3.85,3.3424,30.5,30.7,,,,,2,4,4,52.84,,52.84,2,26.42,113017,239,65.29594873,46.4826332,30.52210735,14.6918394,81.97462146,18.3409784,6.429498517,5.712109259,33.78157176,34.05042488,0,0,6.289042277,,
185,10/9/17,1,1,10/23/17,BG-CaCl2,Complete,Complete,G,G,,,10/23/17,1,12.2009,26.5106,1.23789,0.0289942,18.4596,147,15,,1,,,,,,,,,229.5,1.38,2,1.7705,27.3,,,,,,1,5,,30.79,,30.79,1,30.79,113017,241,32.64888178,12.37049341,23.59653033,11.63661311,26.75714215,12.85611244,1.980358122,2.878732557,11.93760433,12.93222565,0,0,6.939391557,,
189,10/9/17,2,2,10/23/17,BG-CaCl2,Complete,Complete,G,G,,,10/23/17,2,12.6531,39.6108,0.477276,0.0284958,25.3318,227,23,,2,14.7633,46.0626,0.37658,0.0271129,24.104,334,19,,556.1,4.27,5.08,4.5239,30.6,25.1,,,,,2,5,5,55.16,,55.16,2,27.58,113017,242,54.32876939,66.43390591,41.74213426,25.33406262,131.1438349,19.54895636,7.530124369,7.335707944,29.48006177,42.8745085,0,0,0,,
198,10/9/17,2,2,10/23/17,BG-CaCl2,Complete,Complete,G,G,,,10/23/17,2,14.0276,48.8332,0.506863,0.0273986,19.9687,387,20,,2,11.6644,41.1208,1.60218,0.0285515,18.758,337,18,,502.1,4.4,4.89,4.3879,23.7,24.6,,,,,2,5,3,47.65,,47.65,2,23.825,113017,244,33.15644379,51.4075555,14.59482686,6.851918478,66.24789703,5.374645685,8.24220787,1.672917727,7.309015114,20.10492075,0,0,0,,
206,10/24/17,2,2,11/6/17,BG-CaCl2,Complete,Complete,G,G,,,11/6/17,2,11.5389,59.2824,0.509848,0.0269867,23.1917,319,26.5,,2,13.7852,45.8428,0.184861,0.0273768,23.3793,256,27,,362.1,3.9,3.61,3.2479,33.8,36,,,,,2,4,4,69.82,,69.82,2,34.91,041118,246,100.2303932,205.4733282,127.8065443,109.2917183,120.3924724,104.2920816,63.09416955,45.80551034,235.8724224,303.6520772,4.128095656,4.833257697,20.46026138,159.8009101,
213,10/24/17,1,1,11/6/17,BG-CaCl2,Complete,Complete,G,G,,,11/6/17,1,13.4428,71.6303,1.23575,0.0290835,23.7885,284,21,,1,,,,,,,,,213.4,3.51,3.03,2.8166,26.9,,,,,,1,4,4,41.62,,41.62,1,41.62,041118,249,34.60759193,14.25359858,23.07901043,15.85531735,84.09138734,17.79805259,3.215292863,4.653547863,27.51197676,20.57783859,ND,ND,ND,24.7158741,
213,10/24/17,2,2,11/6/17,BG-CaCl2,Complete,Complete,G,G,,,11/6/17,2,14.7083,53.5769,0.665639,0.028635,21.2562,234,20.5,,2,12.5794,68.4757,0.663926,0.0295881,21.7166,320,20.5,,562.3,5.88,5.8,5.2377,31.8,27,,,,,2,4,4,81.56,,81.56,2,40.78,041118,250,50.98106912,367.7226601,340.8091306,312.6465784,39.02910174,353.6466768,43.60059739,346.4692366,338.9860355,300.8102813,ND,ND,ND,49.92890658,
214,10/24/17,2,2,11/6/17,BG-CaCl2,Complete,Complete,?Fungi,G,,,11/6/17,2,13.4756,37.0613,0.594881,0.0247595,24.8884,339,24,,2,11.7836,20.2074,0.572635,0.025913,21.3329,167,21,,431.3,2.35,4.12,3.6887,26.5,30.5,,,,,2,4,5,64.08,19.4,64.08,2,32.04,041118,251,57.8547295,220.1808279,55.55183175,43.47732267,191.8001571,32.93918863,26.24061564,12.07812274,84.59489983,95.93486297,2.955920346,6.341904609,24.49663948,60.65332322,
219,10/24/17,1,1,11/6/17,BG-CaCl2,Complete,Complete,?Fungi,G,,,11/6/17,1,14.1038,87.2243,0.890164,0.0244186,24.9311,681,30,,1,,,,,,,,,282.5,3.17,4.24,3.9575,36.8,,,,,,1,5,,64.97,,64.97,1,64.97,041118,252,17.89704473,8.47785129,16.58456484,10.97307296,9.17461349,16.5297056,4.090620122,6.557036109,14.7011308,11.5923258,ND,ND,ND,32.59938566,
223,10/24/17,2,2,11/6/17,BG-CaCl2,Complete,Complete,?Fungi,G,,,11/6/17,2,10.198,12.6808,0.815295,0.0275681,17.1891,94,12.5,,2,9.80221,16.7344,1.06943,0.0262886,15.7567,109,13.5,,133,1.09,1.29,1.157,15.8,14.4,,,,,2,4,3,23.36,10.74,23.36,2,11.68,041118,253,30.93995894,13.25552662,21.23731499,14.88295576,14.32157697,15.2859237,4.881710658,5.198937891,22.7758537,27.79815569,ND,ND,ND,32.88347617,
234,10/24/17,2,2,11/6/17,BG-CaCl2,Complete,Complete,G,G,,,11/6/17,2,13.4968,35.2466,0.299035,0.0256252,21.0516,280,19,,2,9.59619,25.4076,0.151689,0.0260435,19.6447,178,18,,337.1,2.84,3.56,3.2229,22.4,27,,,,,2,5,5,58.94,,58.94,2,29.47,041118,254,19.59452426,16.98309844,43.59253273,48.91924875,16.89436067,71.53099181,8.717035622,50.44531062,114.7057169,102.8823407,2.866733094,6.006649739,ND,51.27833649,
58,10/24/17,2,2,11/6/17,BG-CaCl2,Complete,Complete,,G,,,11/6/17,2,10.0985,6.8846,0.828943,0.0272344,21.4949,34,17.5,,2,14.702,11.1045,0.357506,0.0315887,14.5545,47,13,,331.5,1.92,3.17,2.8385,24.9,20.4,,,,,2,4,4,32.01,,32.01,2,16.005,041118,260,71.18372378,259.7497304,175.55382,165.1852227,244.1519748,117.1702536,27.35723758,36.39706478,308.1947587,287.7417358,1.528924317,3.10110754,22.68722861,19.24713184,
